,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2067,0.157,1.32,0.188,-0.102,0.515
mkt-rf,0.9274,0.037,24.89,0.0,0.854,1.001
FX Factor,-0.0081,0.006,-1.396,0.164,-0.019,0.003
