,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1145,0.276,0.415,0.678,-0.429,0.658
mkt-rf,0.9797,0.024,40.53,0.0,0.932,1.027
FX Factor,-0.0044,0.01,-0.448,0.654,-0.024,0.015
