,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3547,0.144,2.458,0.015,0.07,0.639
mkt-rf,0.9355,0.023,40.567,0.0,0.89,0.981
FX Factor,-0.0144,0.006,-2.52,0.012,-0.026,-0.003
