,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0264,0.054,-0.491,0.624,-0.132,0.079
mkt-rf,1.0046,0.009,117.133,0.0,0.988,1.021
FX Factor,0.0011,0.002,0.519,0.604,-0.003,0.005
