,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0499,0.1,0.501,0.617,-0.146,0.246
mkt-rf,0.9928,0.016,62.316,0.0,0.961,1.024
FX Factor,-0.0019,0.004,-0.479,0.632,-0.01,0.006
