,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0563,0.368,0.153,0.878,-0.668,0.781
mkt-rf,1.0232,0.032,31.757,0.0,0.96,1.087
FX Factor,-0.0016,0.013,-0.123,0.902,-0.027,0.024
