,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0344,0.154,0.222,0.824,-0.27,0.339
mkt-rf,0.9796,0.025,38.8,0.0,0.93,1.029
FX Factor,-0.0015,0.005,-0.307,0.759,-0.011,0.008
