,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0764,0.159,0.481,0.631,-0.237,0.39
mkt-rf,1.0034,0.026,38.631,0.0,0.952,1.055
FX Factor,-0.0024,0.005,-0.463,0.644,-0.012,0.008
