,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0172,0.051,-0.337,0.736,-0.118,0.083
mkt-rf,0.9885,0.008,118.689,0.0,0.972,1.005
FX Factor,0.0003,0.002,0.172,0.864,-0.003,0.004
