,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2401,0.205,-1.17,0.243,-0.645,0.164
mkt-rf,1.0203,0.034,30.408,0.0,0.954,1.086
FX Factor,0.0084,0.007,1.267,0.206,-0.005,0.021
