,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0601,0.113,0.534,0.594,-0.162,0.282
mkt-rf,1.021,0.018,55.473,0.0,0.985,1.057
FX Factor,-0.0015,0.004,-0.4,0.689,-0.009,0.006
