,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0674,0.064,-1.048,0.296,-0.194,0.059
mkt-rf,0.9847,0.011,93.619,0.0,0.964,1.005
FX Factor,0.0018,0.002,0.875,0.382,-0.002,0.006
