,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0226,0.045,-0.499,0.618,-0.112,0.067
mkt-rf,1.005,0.007,138.685,0.0,0.991,1.019
FX Factor,0.001,0.002,0.539,0.59,-0.003,0.005
