,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0007,0.103,-0.007,0.995,-0.203,0.202
mkt-rf,0.9977,0.016,60.74,0.0,0.965,1.03
FX Factor,-0.0001,0.004,-0.034,0.973,-0.008,0.008
