,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0851,0.198,-0.43,0.668,-0.475,0.305
mkt-rf,0.9852,0.017,56.774,0.0,0.951,1.019
FX Factor,0.0028,0.007,0.4,0.69,-0.011,0.017
