,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.6657,0.415,-1.603,0.11,-1.484,0.152
mkt-rf,0.9191,0.036,25.255,0.0,0.847,0.991
FX Factor,0.0228,0.015,1.553,0.122,-0.006,0.052
