,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0705,0.143,-0.492,0.623,-0.353,0.212
mkt-rf,0.9567,0.023,40.879,0.0,0.911,1.003
FX Factor,0.0012,0.005,0.265,0.791,-0.008,0.01
