,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2346,0.151,-1.557,0.121,-0.531,0.062
mkt-rf,1.0223,0.024,42.458,0.0,0.975,1.07
FX Factor,0.0088,0.006,1.48,0.14,-0.003,0.021
