,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0608,0.093,0.651,0.515,-0.123,0.245
mkt-rf,0.9918,0.015,66.47,0.0,0.962,1.021
FX Factor,-0.0023,0.004,-0.616,0.538,-0.01,0.005
