,coef,std err,t,P>|t|,[0.025,0.975]
const,0.037,0.055,0.669,0.504,-0.072,0.146
mkt-rf,0.9923,0.009,112.341,0.0,0.975,1.01
FX Factor,-0.0016,0.002,-0.714,0.476,-0.006,0.003
