,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0108,0.061,0.178,0.859,-0.109,0.131
mkt-rf,0.9882,0.014,68.298,0.0,0.96,1.017
FX Factor,-0.0006,0.002,-0.249,0.804,-0.005,0.004
