,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1591,0.12,-1.328,0.185,-0.395,0.077
mkt-rf,0.9793,0.01,93.287,0.0,0.959,1.0
FX Factor,0.0053,0.004,1.262,0.208,-0.003,0.014
