,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1424,0.066,-2.153,0.032,-0.273,-0.012
mkt-rf,0.9892,0.011,91.488,0.0,0.968,1.011
FX Factor,0.0044,0.002,2.043,0.042,0.0,0.009
