,coef,std err,t,P>|t|,[0.025,0.975]
const,0.038,0.113,0.335,0.738,-0.185,0.261
mkt-rf,0.9816,0.018,53.066,0.0,0.945,1.018
FX Factor,-0.0017,0.004,-0.464,0.643,-0.009,0.006
