,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0487,0.05,0.98,0.328,-0.049,0.147
mkt-rf,0.9739,0.012,82.381,0.0,0.951,0.997
FX Factor,-0.002,0.002,-1.114,0.267,-0.006,0.002
