,coef,std err,t,P>|t|,[0.025,0.975]
const,0.14,0.062,2.247,0.026,0.017,0.263
mkt-rf,0.9445,0.015,63.718,0.0,0.915,0.974
FX Factor,-0.0056,0.002,-2.418,0.016,-0.01,-0.001
