,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0583,0.102,0.572,0.568,-0.143,0.259
mkt-rf,0.9829,0.016,60.301,0.0,0.951,1.015
FX Factor,-0.0027,0.004,-0.68,0.497,-0.011,0.005
