,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.6748,0.297,-2.275,0.024,-1.259,-0.09
mkt-rf,0.935,0.026,35.961,0.0,0.884,0.986
FX Factor,0.0233,0.01,2.226,0.027,0.003,0.044
