,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0446,0.127,-0.35,0.726,-0.295,0.206
mkt-rf,0.967,0.021,46.531,0.0,0.926,1.008
FX Factor,0.0007,0.004,0.163,0.871,-0.007,0.009
