,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0637,0.069,-0.918,0.36,-0.2,0.073
mkt-rf,1.0092,0.011,91.009,0.0,0.987,1.031
FX Factor,0.0025,0.003,0.916,0.361,-0.003,0.008
