,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0589,0.083,-0.709,0.479,-0.223,0.105
mkt-rf,1.003,0.014,73.874,0.0,0.976,1.03
FX Factor,0.002,0.003,0.733,0.464,-0.003,0.007
