,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0001,0.067,-0.002,0.999,-0.132,0.131
mkt-rf,1.0014,0.011,93.884,0.0,0.98,1.022
FX Factor,7.448e-05,0.003,0.028,0.978,-0.005,0.005
