,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0235,0.124,0.19,0.85,-0.22,0.267
mkt-rf,0.9965,0.029,33.864,0.0,0.939,1.054
FX Factor,-0.0009,0.005,-0.191,0.848,-0.01,0.008
