,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1156,0.06,1.928,0.055,-0.003,0.234
mkt-rf,0.9734,0.014,68.217,0.0,0.945,1.002
FX Factor,-0.0043,0.002,-1.965,0.051,-0.009,1.13e-05
