,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0597,0.073,-0.819,0.414,-0.203,0.084
mkt-rf,1.0006,0.012,85.844,0.0,0.978,1.024
FX Factor,0.002,0.003,0.704,0.482,-0.004,0.008
