,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0559,0.062,-0.901,0.368,-0.178,0.066
mkt-rf,0.9994,0.01,98.572,0.0,0.979,1.019
FX Factor,0.0017,0.002,0.874,0.383,-0.002,0.006
