,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0345,0.115,-0.3,0.764,-0.261,0.192
mkt-rf,0.9833,0.01,97.527,0.0,0.963,1.003
FX Factor,0.0009,0.004,0.232,0.817,-0.007,0.009
