,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0766,0.093,-0.827,0.409,-0.259,0.106
mkt-rf,1.0031,0.022,45.5,0.0,0.96,1.047
FX Factor,0.0026,0.003,0.773,0.44,-0.004,0.009
