,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0379,0.119,-0.32,0.749,-0.272,0.196
mkt-rf,0.9919,0.01,95.411,0.0,0.971,1.012
FX Factor,0.0012,0.004,0.289,0.773,-0.007,0.009
