,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0004,0.049,-0.007,0.994,-0.096,0.096
mkt-rf,1.0002,0.008,128.304,0.0,0.985,1.016
FX Factor,4.854e-05,0.002,0.025,0.98,-0.004,0.004
