,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0121,0.069,-0.174,0.862,-0.149,0.124
mkt-rf,0.986,0.011,87.065,0.0,0.964,1.008
FX Factor,3.67e-05,0.002,0.016,0.987,-0.004,0.004
