,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2796,0.313,-0.894,0.372,-0.895,0.336
mkt-rf,0.9915,0.027,36.194,0.0,0.937,1.045
FX Factor,0.0099,0.011,0.897,0.37,-0.012,0.032
