,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0572,0.151,0.379,0.705,-0.24,0.355
mkt-rf,1.0092,0.025,40.869,0.0,0.961,1.058
FX Factor,-0.0017,0.005,-0.346,0.73,-0.011,0.008
