,coef,std err,t,P>|t|,[0.025,0.975]
const,0.146,0.179,0.815,0.416,-0.207,0.499
mkt-rf,0.9698,0.043,22.752,0.0,0.886,1.054
FX Factor,-0.0054,0.007,-0.819,0.414,-0.018,0.008
