,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0442,0.066,-0.665,0.507,-0.175,0.087
mkt-rf,1.0043,0.011,94.593,0.0,0.983,1.025
FX Factor,0.0017,0.003,0.629,0.53,-0.004,0.007
