,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0077,0.08,-0.096,0.924,-0.166,0.151
mkt-rf,0.9933,0.019,51.934,0.0,0.956,1.031
FX Factor,0.0001,0.003,0.038,0.97,-0.006,0.006
