,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0098,0.046,0.211,0.833,-0.081,0.101
mkt-rf,0.9981,0.007,134.808,0.0,0.984,1.013
FX Factor,-0.0004,0.002,-0.204,0.838,-0.004,0.003
