,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0102,0.072,0.142,0.887,-0.132,0.152
mkt-rf,0.9982,0.012,86.665,0.0,0.976,1.021
FX Factor,-0.0004,0.003,-0.154,0.878,-0.006,0.005
