,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0375,0.283,0.133,0.894,-0.519,0.594
mkt-rf,0.9979,0.025,40.305,0.0,0.949,1.047
FX Factor,-0.0014,0.01,-0.136,0.892,-0.021,0.018
