,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0991,0.109,-0.907,0.365,-0.314,0.116
mkt-rf,1.016,0.017,58.19,0.0,0.982,1.05
FX Factor,0.0039,0.004,0.9,0.369,-0.005,0.012
