,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0922,0.356,-0.259,0.796,-0.793,0.608
mkt-rf,0.9623,0.031,30.87,0.0,0.901,1.024
FX Factor,0.0029,0.013,0.228,0.82,-0.022,0.028
