,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.05,0.049,-1.019,0.309,-0.147,0.047
mkt-rf,0.9984,0.008,124.499,0.0,0.983,1.014
FX Factor,0.0016,0.002,0.985,0.326,-0.002,0.005
