,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1456,0.112,-1.301,0.194,-0.366,0.075
mkt-rf,1.0226,0.027,38.405,0.0,0.97,1.075
FX Factor,0.0053,0.004,1.278,0.202,-0.003,0.013
