,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1083,0.12,-0.902,0.368,-0.345,0.128
mkt-rf,0.9797,0.011,93.129,0.0,0.959,1.0
FX Factor,0.0036,0.004,0.851,0.396,-0.005,0.012
