,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1979,0.163,-1.215,0.226,-0.519,0.123
mkt-rf,0.9922,0.014,69.493,0.0,0.964,1.02
FX Factor,0.007,0.006,1.217,0.225,-0.004,0.018
