,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0708,0.083,0.851,0.396,-0.093,0.235
mkt-rf,0.9846,0.013,74.019,0.0,0.958,1.011
FX Factor,-0.0031,0.003,-0.932,0.352,-0.01,0.003
