,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2003,0.296,0.676,0.5,-0.383,0.784
mkt-rf,1.0175,0.026,39.193,0.0,0.966,1.069
FX Factor,-0.0069,0.01,-0.66,0.51,-0.028,0.014
