,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0315,0.117,0.27,0.787,-0.198,0.261
mkt-rf,0.9977,0.028,35.98,0.0,0.943,1.052
FX Factor,-0.0012,0.004,-0.27,0.787,-0.01,0.007
