,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.105,0.086,-1.223,0.222,-0.274,0.064
mkt-rf,1.0187,0.014,74.297,0.0,0.992,1.046
FX Factor,0.0042,0.003,1.238,0.217,-0.002,0.011
