,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1644,0.137,1.204,0.23,-0.105,0.433
mkt-rf,1.0283,0.022,46.074,0.0,0.984,1.072
FX Factor,-0.0047,0.004,-1.062,0.289,-0.013,0.004
