,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0144,0.072,-0.2,0.842,-0.157,0.128
mkt-rf,1.0031,0.012,86.891,0.0,0.98,1.026
FX Factor,0.0006,0.003,0.198,0.843,-0.005,0.006
