,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0282,0.105,-0.27,0.788,-0.234,0.178
mkt-rf,1.0017,0.025,40.217,0.0,0.953,1.051
FX Factor,0.001,0.004,0.254,0.8,-0.007,0.009
