,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2329,0.128,-1.813,0.071,-0.486,0.02
mkt-rf,1.0508,0.031,34.388,0.0,0.991,1.111
FX Factor,0.0086,0.005,1.822,0.07,-0.001,0.018
