,coef,std err,t,P>|t|,[0.025,0.975]
const,0.006,0.08,0.076,0.939,-0.151,0.163
mkt-rf,0.9945,0.013,78.23,0.0,0.969,1.019
FX Factor,-0.0004,0.003,-0.137,0.891,-0.007,0.006
